Id,customer.id,credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,pub.rec,inq.last.6mths,delinq.2yrs,paid.back.loan
7714,LA007715,No,debt_consolidation,14.82%,242.05,10.71441777,19.12,652,2847.0,26531,52.6,0,Less than 40,No,No
7106,LA007107,Yes,major_purchase,14.22%,137.14,9.392661928999999,2.4,707,1290.041667,1088,51.8,0,Less than 5,No,Yes
9522,LA009523,No,credit_card,15.33%,362.22,11.12726298,24.78,682,3710.0,46338,55.5,0,Less than 10,No,Yes
8815,LA008816,No,debt_consolidation,15.07%,227.29,11.40756495,18.2,652,2879.958333,55753,79.8,0,Less than 5,No,Yes
1995,LA001996,Yes,debt_consolidation,13.47%,191.67,11.11542853,6.18,672,4950.041667,5333,47.2,0,Less than 5,Yes,Yes
7502,LA007503,Yes,debt_consolidation,12.73%,738.46,10.51867319,12.16,722,4740.0,13871,70.1,0,Less than 5,No,Yes
1009,LA001010,Yes,all_other,7.68%,62.38,11.28983191,11.46,762,8819.958333,6222,18.7,0,Less than 5,No,Yes
998,LA00999,Yes,debt_consolidation,10.08%,171.22,11.30220443,14.79,712,6900.0,66235,97.4,0,Less than 5,No,No
5642,LA005643,Yes,debt_consolidation,12.53%,401.6,10.91508846,15.4,702,3540.0,18700,69.3,0,Less than 5,No,Yes
7383,LA007384,Yes,credit_card,14.96%,779.55,10.86856845,9.62,722,6210.0,12749,95.9,0,Less than 5,No,Yes
9192,LA009193,No,debt_consolidation,11.26%,164.32,9.685977478,11.93,717,7020.0,4821,32.4,1,Less than 5,No,Yes
8648,LA008649,No,all_other,14.82%,259.33,11.17043516,24.73,672,5880.0,34872,75.7,0,Less than 5,No,Yes
6988,LA006989,Yes,all_other,17.04%,267.56,10.77895629,4.92,687,1144.0,8398,76.3,0,Less than 5,No,Yes
7447,LA007448,Yes,credit_card,7.88%,375.37,10.37349118,11.93,767,3600.0,13405,27.0,0,Less than 5,No,Yes
1543,LA001544,Yes,debt_consolidation,13.92%,682.74,11.38962725,24.94,692,4975.958333,27160,65.7,0,Less than 5,No,Yes
3302,LA003303,Yes,debt_consolidation,13.79%,408.91,10.79949394,18.64,682,4350.0,46817,92.3,1,Less than 5,No,No
1973,LA001974,Yes,debt_consolidation,14.42%,206.3,11.51292546,13.57,662,5157.0,27254,80.4,0,Less than 5,No,Yes
8950,LA008951,No,all_other,13.47%,54.28,12.61153775,6.72,677,7680.0,27197,46.6,0,Less than 5,Yes,Yes
2,LA003,Yes,debt_consolidation,13.57%,366.86,10.37349118,11.63,682,4710.0,3511,25.6,0,Less than 5,No,Yes
6992,LA006993,Yes,debt_consolidation,12.87%,403.6,10.55309029,14.98,722,1560.041667,7060,71.8,0,Less than 5,No,Yes
4502,LA004503,Yes,debt_consolidation,16.35%,559.97,10.93310697,22.84,662,8585.958333,14958,71.6,0,Less than 5,No,No
5331,LA005332,Yes,debt_consolidation,13.57%,424.61,10.62132735,23.94,687,3000.0,8180,83.5,0,Less than 5,No,Yes
9296,LA009297,No,credit_card,14.61%,258.57,11.45143297,23.88,672,10950.0,56418,79.2,0,Less than 5,No,Yes
4828,LA004829,Yes,credit_card,13.92%,682.74,11.14186178,14.99,742,8279.958333,13631,80.7,0,Less than 10,No,No
8276,LA008277,No,all_other,14.50%,385.52,11.00209984,5.74,657,1830.0,8181,87.0,0,Less than 5,No,No
9268,LA009269,No,debt_consolidation,13.92%,273.1,10.50506754,7.33,722,6900.0,49084,98.4,0,Less than 5,No,Yes
387,LA00388,Yes,debt_consolidation,11.72%,165.41,11.00209984,0.0,672,2520.0,2126,6.4,0,Less than 5,No,Yes
3380,LA003381,Yes,debt_consolidation,13.79%,190.83,10.46321762,12.89,687,1770.0,8364,48.1,0,Less than 5,No,No
456,LA00457,Yes,credit_card,8.07%,62.74,10.30895266,3.68,732,2580.0,3953,15.9,0,Less than 5,No,Yes
8356,LA008357,No,credit_card,15.45%,191.88,11.51292546,22.46,647,9089.0,70533,79.4,0,Less than 10,No,Yes
7212,LA007213,Yes,debt_consolidation,11.36%,403.17,10.30895266,21.68,702,3420.041667,15079,54.0,0,Less than 5,Yes,Yes
4988,LA004989,Yes,debt_consolidation,15.65%,874.66,11.51292546,14.02,692,4559.958333,24594,64.3,0,Less than 5,No,Yes
1457,LA001458,Yes,credit_card,10.83%,261.27,10.62132735,13.29,712,5190.0,30362,46.4,0,Less than 5,No,Yes
999,LA001000,Yes,credit_card,11.34%,180.95,11.48246626,17.15,687,5189.958333,29243,96.2,1,Less than 5,No,Yes
3698,LA003699,Yes,debt_consolidation,11.58%,561.23,10.858999,16.94,762,4949.958333,11467,39.1,0,Less than 5,No,Yes
2425,LA002426,Yes,all_other,12.84%,50.43,11.02190247,17.65,687,2490.041667,13140,55.9,0,Less than 5,No,Yes
8708,LA008709,No,all_other,13.24%,121.72,11.231622999999999,9.14,657,3180.0,3453,53.1,0,Less than 5,No,Yes
420,LA00421,Yes,debt_consolidation,13.30%,676.78,10.81977828,20.42,692,7710.0,12573,71.8,0,Less than 5,Yes,Yes
5492,LA005493,Yes,all_other,11.83%,530.15,12.22587527,6.29,727,7559.958333,41977,25.4,0,Less than 5,No,Yes
6161,LA006162,Yes,all_other,15.65%,139.95,9.472704636,3.42,667,1710.0,894,59.6,0,Less than 5,No,Yes
8129,LA008130,No,debt_consolidation,15.83%,701.47,11.15625052,13.94,672,4050.0,11346,103.1,0,Less than 10,No,No
2876,LA002877,Yes,debt_consolidation,7.68%,249.53,10.81977828,11.59,722,2130.0,9287,27.9,0,Less than 5,No,Yes
6819,LA006820,Yes,major_purchase,7.74%,312.19,10.93310697,9.02,777,6514.0,5875,7.1,0,Less than 5,No,Yes
2203,LA002204,Yes,all_other,9.63%,70.61,10.645424900000002,21.77,722,2970.0,14544,38.0,0,Less than 5,No,Yes
6863,LA006864,Yes,major_purchase,11.14%,164.02,11.05089001,13.75,722,6030.041667,8851,21.7,0,Less than 5,No,Yes
5939,LA005940,Yes,debt_consolidation,13.22%,270.41,10.26813067,14.92,697,2913.0,7054,91.6,0,Less than 5,No,Yes
8449,LA008450,No,credit_card,14.18%,68.54,11.28978191,14.85,647,5219.958333,21180,77.9,0,Less than 5,No,Yes
800,LA00801,Yes,debt_consolidation,13.24%,253.58,10.81961827,24.89,712,2418.0,19418,83.7,0,Less than 5,Yes,Yes
2161,LA002162,Yes,debt_consolidation,15.68%,525.03,11.35050065,22.16,672,2970.0,24143,59.5,0,Less than 5,No,No
6301,LA006302,Yes,debt_consolidation,12.87%,336.34,11.51292546,21.28,717,5670.041667,9470,31.4,0,Less than 5,No,Yes
6026,LA006027,Yes,debt_consolidation,13.85%,818.5,10.66895539,13.7,722,9600.041667,12606,88.2,0,Less than 5,No,Yes
1727,LA001728,Yes,debt_consolidation,11.58%,247.61,11.26446411,14.52,742,4710.0,45953,57.8,0,Less than 5,No,Yes
6219,LA006220,Yes,debt_consolidation,8.94%,381.26,10.76848499,2.78,782,5405.0,6877,20.0,0,Less than 5,No,Yes
5032,LA005033,Yes,debt_consolidation,14.96%,173.23,11.60823564,11.92,667,3569.958333,21753,90.6,0,Less than 5,Yes,Yes
8720,LA008721,No,debt_consolidation,14.50%,258.16,11.91839057,26.27,697,5070.0,91148,95.4,0,Less than 5,No,Yes
4005,LA004006,Yes,credit_card,11.89%,182.41,10.66895539,17.94,697,2819.958333,5668,76.6,0,Less than 5,Yes,Yes
1205,LA001206,Yes,debt_consolidation,11.59%,224.53,10.62609644,11.91,682,4650.0,6170,53.7,0,Less than 5,No,Yes
5346,LA005347,Yes,all_other,15.31%,348.16,10.59663473,14.31,672,2789.958333,980,32.7,0,Less than 5,No,No
6555,LA006556,Yes,all_other,12.18%,83.25,10.81977828,15.55,692,2040.0416670000002,6592,48.1,0,Less than 5,No,Yes
3140,LA003141,Yes,all_other,11.26%,402.58,10.23981692,14.7,682,1619.958333,7120,31.9,0,Less than 5,No,Yes
2008,LA002009,Yes,all_other,13.16%,405.25,11.35040654,12.01,752,3749.041667,0,38.3,0,Less than 5,No,Yes
4606,LA004607,Yes,debt_consolidation,11.48%,468.16,11.26446411,23.17,727,4200.958333,31236,42.3,0,Less than 5,No,Yes
1977,LA001978,Yes,small_business,12.53%,502.0,11.73446773,15.83,702,6420.041667,109255,63.4,0,Less than 5,Yes,Yes
1497,LA001498,Yes,debt_consolidation,12.09%,232.81,10.77895629,9.8,712,4290.0,5585,6.4,1,Less than 5,No,Yes
2944,LA002945,Yes,debt_consolidation,12.84%,605.13,10.31374118,12.74,727,3510.0,22099,84.7,0,Less than 5,No,Yes
6957,LA006958,Yes,debt_consolidation,12.53%,261.04,10.645424900000002,19.0,702,4320.0,0,0.0,0,Less than 5,No,Yes
5610,LA005611,Yes,credit_card,12.53%,281.12,11.849397699999999,8.36,697,9389.958333,7479,27.8,0,Less than 5,No,Yes
9389,LA009390,No,debt_consolidation,11.48%,428.59,11.22524339,15.44,732,7170.0,74932,34.6,0,Less than 5,No,Yes
8159,LA008160,No,all_other,12.99%,808.54,12.388394199999999,9.67,682,9479.0,66919,61.3,0,Less than 10,No,Yes
6175,LA006176,Yes,all_other,12.87%,336.34,10.08580911,8.45,697,3750.041667,1303,18.4,0,Less than 5,Yes,Yes
1740,LA001741,Yes,credit_card,12.21%,168.24,11.09741002,7.75,727,7380.041667,17088,85.4,0,Less than 5,No,Yes
8918,LA008919,No,small_business,11.89%,397.97,11.35040654,7.31,722,4380.0,29669,56.8,0,Less than 10,No,No
2444,LA002445,Yes,all_other,13.16%,114.82,10.36646657,9.67,717,1260.041667,3967,48.9,0,Less than 5,No,Yes
7987,LA007988,No,small_business,13.12%,843.8,12.429216199999999,25.03,762,8460.041667,401941,20.7,0,Less than 5,No,No
6848,LA006849,Yes,debt_consolidation,18.43%,909.25,10.89673933,10.04,672,3660.0,1066,20.5,0,Less than 5,No,No
3941,LA003942,Yes,educational,12.84%,268.95,9.472704636,0.0,717,1440.0,0,0.0,0,Less than 5,No,No
7505,LA007506,Yes,all_other,9.88%,289.9,10.62132735,10.6,732,7740.0,11250,17.9,0,Less than 5,Yes,Yes
6545,LA006546,Yes,all_other,8.94%,238.29,10.4341158,6.46,757,2443.041667,3444,15.9,0,Less than 5,No,Yes
3251,LA003252,Yes,debt_consolidation,11.26%,394.36,11.44518181,15.38,727,5370.0,79083,67.3,0,Less than 5,No,Yes
3757,LA003758,Yes,debt_consolidation,9.32%,191.69,10.46310334,7.85,737,3210.0,9432,47.2,0,Less than 5,No,Yes
3888,LA003889,Yes,all_other,9.63%,160.48,11.05879518,22.37,727,2669.958333,3649,28.5,0,Less than 5,No,Yes
5948,LA005949,Yes,debt_consolidation,12.53%,811.56,11.849397699999999,20.28,722,5400.0,60713,62.5,0,Less than 5,No,Yes
9075,LA009076,No,all_other,11.26%,164.32,11.21182037,17.94,717,4290.0,260,7.6,1,Less than 5,No,Yes
4572,LA004573,Yes,debt_consolidation,8.59%,267.11,10.645424900000002,17.37,752,4410.0,8493,58.7,0,Less than 5,No,Yes
8860,LA008861,No,debt_consolidation,15.25%,869.7,10.71441777,13.73,697,7860.041667,18840,54.8,0,Less than 10,No,No
318,LA00319,Yes,debt_consolidation,10.14%,421.14,10.59663473,17.01,752,4349.0,35944,56.2,0,Less than 5,No,Yes
5406,LA005407,Yes,debt_consolidation,14.96%,519.68,11.112447900000001,13.81,687,2640.0,13217,96.5,0,Less than 5,No,Yes
39,LA0040,Yes,home_improvement,9.33%,159.77,12.10071213,11.93,717,4498.958333,60568,39.2,0,Less than 5,No,Yes
1855,LA001856,Yes,debt_consolidation,8.00%,62.68,10.81977828,10.51,737,2370.041667,2270,14.0,0,Less than 5,No,No
2746,LA002747,Yes,all_other,14.96%,207.87,11.20504069,18.43,662,5517.0,14417,82.9,0,Less than 5,No,Yes
6828,LA006829,Yes,debt_consolidation,15.65%,848.42,11.28978191,23.08,712,7860.041667,46563,95.2,0,Less than 5,No,Yes
9023,LA009024,No,major_purchase,17.58%,898.55,10.91508846,3.56,697,1109.958333,5341,24.0,0,Less than 10,No,No
1275,LA001276,Yes,major_purchase,8.32%,135.39,10.81977828,17.9,757,4139.958333,4169,17.6,0,Less than 5,No,Yes
172,LA00173,Yes,all_other,7.75%,149.87,9.952277717000001,6.34,752,3029.0,3470,25.5,0,Less than 5,No,Yes
4471,LA004472,Yes,debt_consolidation,8.94%,317.72,11.03488966,14.37,757,1950.0,1176,4.5,0,Less than 5,No,Yes
7671,LA007672,Yes,debt_consolidation,11.36%,493.67,11.475628500000001,22.16,707,5130.0,22434,57.4,0,Less than 5,No,Yes
6265,LA006266,Yes,home_improvement,7.74%,312.19,10.83958091,7.98,777,3510.041667,696,15.5,0,Less than 5,No,Yes
6546,LA006547,Yes,debt_consolidation,11.83%,795.22,11.0744205,19.11,747,4170.041667,3567,7.4,0,Less than 5,No,Yes
6142,LA006143,Yes,debt_consolidation,14.26%,137.23,10.30895266,11.32,672,1590.041667,2816,52.1,0,Less than 5,Yes,Yes
5942,LA005943,Yes,all_other,11.83%,198.81,11.45924237,5.38,707,3720.041667,1839,13.3,0,Less than 5,Yes,Yes
7569,LA007570,Yes,debt_consolidation,13.11%,212.6,12.04355372,24.52,687,3479.041667,11011,88.1,0,Less than 5,No,Yes
6763,LA006764,Yes,debt_consolidation,14.26%,514.59,11.00429742,8.94,682,2400.041667,14917,64.3,0,Less than 5,No,Yes
6569,LA006570,Yes,credit_card,8.94%,31.78,11.46163217,0.25,767,2100.0,165,1.1,0,Less than 5,No,Yes
5503,LA005504,Yes,all_other,15.31%,452.6,10.42821608,20.52,712,1200.0,1867,66.7,0,Less than 5,No,Yes
4839,LA004840,Yes,credit_card,11.83%,662.68,12.05815252,13.22,747,4350.0,10767,50.3,0,Less than 5,No,Yes
7554,LA007555,Yes,debt_consolidation,12.73%,234.97,11.07906088,23.96,697,13980.0,14441,87.0,0,Less than 5,No,Yes
8707,LA008708,No,debt_consolidation,12.61%,134.03,10.00784757,23.02,702,1050.0,2740,21.1,0,Less than 10,No,Yes
1315,LA001316,Yes,debt_consolidation,11.59%,158.5,10.81977828,20.45,707,5820.0,11781,58.9,0,Less than 5,No,Yes
7331,LA007332,Yes,debt_consolidation,14.96%,519.7,11.47210347,12.85,677,6513.041667,20027,44.4,0,Less than 5,Yes,Yes
8492,LA008493,No,credit_card,14.50%,247.84,10.35421279,17.78,652,3630.0,8382,64.5,0,Less than 5,Yes,No
4991,LA004992,Yes,debt_consolidation,16.00%,281.26,11.00209984,6.78,672,4080.0,0,0.0,0,Less than 5,Yes,Yes
5729,LA005730,Yes,debt_consolidation,14.26%,168.1,10.19913779,23.75,722,5070.0,17998,99.4,0,Less than 5,No,Yes
5699,LA005700,Yes,credit_card,13.92%,546.2,11.39751461,16.51,692,5790.0,10852,60.9,0,Less than 5,Yes,Yes
6179,LA006180,Yes,credit_card,12.18%,666.0,11.30958454,9.79,727,6000.041667,30611,81.0,0,Less than 5,No,Yes
477,LA00478,Yes,all_other,8.63%,101.21,9.798127037,14.38,722,1530.0,0,0.0,0,Less than 5,No,Yes
3214,LA003215,Yes,debt_consolidation,14.11%,308.06,10.81985828,8.21,672,3449.958333,19696,86.8,0,Less than 5,No,No
287,LA00288,Yes,all_other,12.17%,199.78,11.69524702,6.81,662,2041.0416670000002,19504,77.3,0,Less than 5,No,Yes
8359,LA008360,No,credit_card,14.18%,109.65,10.1266311,22.32,657,1290.041667,5993,52.1,0,Less than 5,No,Yes
9153,LA009154,No,home_improvement,12.53%,803.19,11.55022125,3.79,727,2610.0,10293,19.0,0,Less than 5,No,No
4671,LA004672,Yes,debt_consolidation,8.59%,256.84,10.40426284,16.36,752,3360.0,12442,33.7,0,Less than 5,No,Yes
5651,LA005652,Yes,home_improvement,7.40%,124.24,11.79810441,1.72,772,9990.041667,10583,16.9,0,Less than 5,No,Yes
5499,LA005500,Yes,all_other,12.87%,840.83,13.71015004,1.16,747,4890.0,30706,44.0,0,Less than 5,No,Yes
8763,LA008764,No,all_other,14.12%,140.37,11.184421400000002,1.57,652,1649.958333,3842,27.4,0,Less than 5,Yes,Yes
8411,LA008412,No,debt_consolidation,15.13%,416.75,11.19821472,15.73,652,5490.0,22917,38.6,0,Less than 5,Yes,Yes
137,LA00138,Yes,all_other,9.33%,104.65,11.03488966,3.83,702,3690.0,7089,41.9,0,Less than 5,No,Yes
7775,LA007776,No,credit_card,15.33%,139.31,11.36210258,20.12,652,2849.0,37318,75.4,0,Less than 5,No,Yes
3476,LA003477,Yes,all_other,11.89%,198.99,11.40756495,22.03,692,11429.95833,58780,75.1,0,Less than 5,No,Yes
5284,LA005285,Yes,debt_consolidation,14.96%,259.84,10.79957558,17.51,662,2340.0,9805,30.5,0,Less than 5,No,Yes
2507,LA002508,Yes,credit_card,7.68%,171.55,11.15625052,10.32,782,5549.958333,7537,17.9,0,Less than 5,No,Yes
4486,LA004487,Yes,debt_consolidation,13.92%,682.74,11.35040654,11.55,697,5220.0,17250,78.3,0,Less than 5,Yes,Yes
7832,LA007833,No,debt_consolidation,13.75%,170.29,9.903487553,0.0,647,1230.0,0,0.0,0,Less than 5,Yes,No
2433,LA002434,Yes,debt_consolidation,15.68%,700.04,10.81977828,15.1,677,2985.0,24738,50.0,0,Less than 5,No,Yes
232,LA00233,Yes,debt_consolidation,12.80%,335.98,10.98189713,7.51,662,4109.041667,7251,80.6,2,Less than 5,No,Yes
7427,LA007428,Yes,debt_consolidation,7.51%,155.55,10.35469055,11.58,737,2071.041667,2493,9.9,0,Less than 5,No,Yes
4014,LA004015,Yes,debt_consolidation,14.11%,444.98,11.09741002,17.51,682,5669.958333,22388,91.3,0,Less than 5,Yes,Yes
3395,LA003396,Yes,credit_card,8.00%,225.62,10.98529272,8.95,757,8819.958333,14824,30.5,0,Less than 5,No,Yes
2863,LA002864,Yes,all_other,13.79%,306.68,11.28978191,0.09,697,2853.0,3230,10.3,0,Less than 5,Yes,Yes
7755,LA007756,No,debt_consolidation,10.59%,195.28,9.903487553,12.9,697,4169.958333,13660,66.0,0,Less than 5,No,Yes
6852,LA006853,Yes,debt_consolidation,12.18%,499.5,10.72326738,1.5,717,4950.041667,17516,84.6,0,Less than 5,No,Yes
1716,LA001717,Yes,small_business,11.58%,305.38,11.91839057,14.47,722,4710.0,42053,66.6,0,Less than 5,No,Yes
6461,LA006462,Yes,debt_consolidation,12.53%,267.74,10.54534144,8.43,697,2280.041667,8217,67.5,0,Less than 5,No,Yes
1301,LA001302,Yes,educational,11.91%,116.1,12.07254125,2.47,677,1770.0,23806,60.6,0,Less than 5,No,Yes
9518,LA009519,No,debt_consolidation,10.62%,390.72,11.58988651,13.68,737,7470.041667,17042,46.7,0,Less than 10,Yes,Yes
7910,LA007911,No,debt_consolidation,11.22%,131.38,10.40426284,15.27,672,2700.0,3323,32.6,0,Less than 5,No,Yes
476,LA00477,Yes,debt_consolidation,13.87%,655.0,11.28522153,7.16,672,12554.04167,12301,56.4,0,Less than 5,No,Yes
1487,LA001488,Yes,small_business,14.26%,411.67,11.50287513,3.83,762,6059.958333,10106,67.4,0,Less than 5,No,Yes
87,LA0088,Yes,all_other,7.75%,124.89,11.03165864,3.46,747,2519.0,1918,17.1,0,Less than 5,No,Yes
4912,LA004913,Yes,all_other,12.18%,166.5,10.43399815,2.22,697,2519.958333,2070,60.9,0,Less than 5,No,Yes
1469,LA001470,Yes,debt_consolidation,13.99%,410.08,10.79314679,10.11,662,4830.0,15043,76.0,0,Less than 5,No,Yes
5669,LA005670,Yes,debt_consolidation,13.22%,540.81,11.39639165,5.66,732,5160.041667,6847,75.2,0,Less than 5,No,Yes
6159,LA006160,Yes,major_purchase,13.22%,118.31,11.12726298,14.33,707,3660.0,20870,96.2,0,Less than 5,No,Yes
8577,LA008578,No,debt_consolidation,12.29%,106.73,10.91508846,9.1,667,3480.0,1062,59.0,0,Less than 20,No,No
4196,LA004197,Yes,credit_card,13.92%,682.74,11.33857208,20.03,707,9359.958333,27584,54.8,0,Less than 5,No,Yes
1696,LA001697,Yes,all_other,10.51%,130.03,11.77581267,5.07,712,4470.041667,11840,56.1,0,Less than 5,No,No
676,LA00677,Yes,debt_consolidation,12.61%,301.56,10.42228135,14.68,687,4650.041667,14371,60.9,0,Less than 5,Yes,No
6709,LA006710,Yes,all_other,11.83%,115.97,11.40756495,4.33,717,3510.041667,11999,94.5,0,Less than 5,No,No
4079,LA004080,Yes,debt_consolidation,9.32%,297.11,10.91501573,12.15,752,4470.0,2498,24.7,0,Less than 5,No,Yes
3959,LA003960,Yes,home_improvement,11.26%,427.23,11.21187442,15.31,742,5580.0,957,16.8,0,Less than 5,No,Yes
8098,LA008099,No,small_business,8.70%,316.61,10.49127422,0.6,727,570.0416667000001,596,29.8,0,Less than 5,No,Yes
8100,LA008101,No,home_improvement,14.25%,274.4,10.91508846,15.53,652,8699.0,19457,51.1,0,Less than 5,Yes,No
5362,LA005363,Yes,debt_consolidation,11.14%,623.27,10.90753272,19.83,777,5730.958333,33809,22.1,0,Less than 5,No,Yes
4976,LA004977,Yes,all_other,8.94%,476.58,11.53272809,6.21,772,4110.0,4054,6.0,0,Less than 5,No,Yes
3175,LA003176,Yes,home_improvement,14.61%,34.48,10.6593278,17.75,677,11217.95833,12161,95.8,0,Less than 5,No,Yes
9175,LA009176,No,credit_card,15.05%,333.04,11.28978191,24.27,667,4320.0,121352,94.2,0,Less than 5,No,Yes
8350,LA008351,No,all_other,10.71%,652.04,11.33857208,0.21,717,1650.041667,39,0.3,0,Less than 20,No,Yes
1144,LA001145,Yes,debt_consolidation,12.61%,251.3,10.645424900000002,5.71,667,1500.0,8944,57.0,0,Less than 5,No,Yes
7599,LA007600,Yes,debt_consolidation,11.36%,394.94,10.77895629,13.18,702,8910.041667,12844,54.0,1,Less than 5,No,Yes
7757,LA007758,No,educational,14.70%,345.18,10.81977828,7.22,652,2820.0,10025,85.0,0,Less than 5,Yes,Yes
5135,LA005136,Yes,debt_consolidation,19.13%,257.05,11.04132055,13.52,662,8130.0,7461,99.5,0,Less than 5,No,Yes
7223,LA007224,Yes,debt_consolidation,13.11%,330.7,10.40426284,8.25,687,6635.0,5745,18.4,0,Less than 5,Yes,No
1908,LA001909,Yes,credit_card,11.89%,99.5,10.51867319,20.63,692,4410.0,10455,54.5,0,Less than 5,No,No
3604,LA003605,Yes,educational,13.16%,270.17,12.154758300000001,17.03,687,4320.0,113463,92.8,0,Less than 5,No,Yes
2046,LA002047,Yes,home_improvement,9.32%,134.18,11.22524339,3.33,732,3240.0,11127,13.4,0,Less than 5,No,Yes
938,LA00939,Yes,all_other,11.03%,229.28,10.37349118,0.38,702,9929.958333,10,0.4,0,Less than 5,Yes,Yes
7024,LA007025,Yes,debt_consolidation,15.65%,685.73,11.11986806,13.58,677,4830.0,11189,65.1,1,Less than 5,No,No
6262,LA006263,Yes,debt_consolidation,14.96%,242.52,10.6873891,12.66,662,5250.041667,3294,70.1,0,Less than 5,No,No
6190,LA006191,Yes,debt_consolidation,13.22%,243.37,11.00209984,14.42,682,6210.0,23079,74.9,0,Less than 5,No,Yes
7048,LA007049,Yes,debt_consolidation,13.22%,253.51,10.89673933,15.56,697,7923.041667,4552,25.6,0,Less than 5,No,Yes
7839,LA007840,No,debt_consolidation,16.28%,441.18,11.40756495,1.31,642,2550.0,3864,56.7,0,Less than 5,Yes,Yes
6527,LA006528,Yes,debt_consolidation,11.48%,494.53,10.62132735,24.97,737,4140.041667,14630,60.5,0,Less than 5,No,Yes
4580,LA004581,Yes,debt_consolidation,11.48%,659.37,11.04132055,18.4,767,10920.0,33184,48.0,0,Less than 5,No,Yes
3227,LA003228,Yes,all_other,10.95%,327.14,11.35035948,3.81,777,9420.0,0,0.0,0,Less than 5,No,Yes
9280,LA009281,No,debt_consolidation,15.65%,874.66,11.75978554,21.02,692,8969.958333,115152,53.5,0,Less than 5,Yes,Yes
3284,LA003285,Yes,home_improvement,14.42%,82.52,12.07823927,9.69,662,7680.0,85359,72.0,0,Less than 5,Yes,Yes
7037,LA007038,Yes,debt_consolidation,16.35%,621.8,11.40756495,17.35,667,4980.041667,14555,70.0,0,Less than 5,No,Yes
1012,LA001013,Yes,credit_card,12.92%,164.08,11.31447453,9.06,662,6629.958333,20644,90.5,0,Less than 5,Yes,Yes
4282,LA004283,Yes,home_improvement,13.22%,338.01,10.37349118,3.6,777,1800.0,0,0.04,0,Less than 5,No,Yes
1944,LA001945,Yes,debt_consolidation,13.79%,190.83,10.71441777,9.07,682,5100.0,9287,97.8,1,Less than 5,No,Yes
5105,LA005106,Yes,all_other,11.83%,331.34,10.9331784,13.05,727,4619.958333,2624,48.6,0,Less than 5,No,Yes
6033,LA006034,Yes,debt_consolidation,15.31%,348.16,10.42821608,15.02,667,2370.041667,8556,44.3,0,Less than 5,No,Yes
6831,LA006832,Yes,debt_consolidation,14.61%,344.76,10.30895266,20.2,672,3450.041667,10172,59.1,0,Less than 5,No,Yes
5745,LA005746,Yes,debt_consolidation,11.14%,341.16,10.645424900000002,9.2,732,3330.041667,12747,29.8,0,Less than 5,No,Yes
276,LA00277,Yes,credit_card,10.59%,244.09,10.59600954,12.1,687,4019.0,7914,30.8,0,Less than 5,Yes,Yes
9556,LA009557,No,debt_consolidation,13.85%,136.42,11.00209984,18.18,677,3423.041667,15301,85.0,0,Less than 5,No,Yes
4742,LA004743,Yes,debt_consolidation,7.74%,156.1,11.26830288,9.27,747,3119.958333,13899,36.0,0,Less than 5,No,Yes
2438,LA002439,Yes,debt_consolidation,12.84%,100.86,11.51288546,18.58,692,7320.0,71161,60.0,0,Less than 5,No,Yes
1615,LA001616,Yes,credit_card,13.67%,204.11,10.70957048,22.78,692,8490.041667,19270,97.3,1,Less than 5,No,Yes
2939,LA002940,Yes,debt_consolidation,16.00%,285.66,11.08214255,15.88,702,5549.958333,21438,90.6,1,Less than 5,No,No
5345,LA005346,Yes,credit_card,15.31%,870.39,11.72737243,16.65,707,10590.0,40413,85.6,0,Less than 5,No,Yes
